Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-579.0482	-498.62	-80.42816	33.47879	4.138459	0.0364265	0.013355	0.0723882	0.0333777	0.107765	0.101868	2.66716e-05	0.0787725	0.00489895	0.0273926	0.0567748	0.164551	0.00172085	0.0665306	0.0418962	0.0243007	0.0830063	0.0983927	0.0441142	0.0106994	0.0735078	0.0752575	0.107726	0.0240747	0.0127352	0.00150146	0.0576174	0.237587	0.0217525	0.115909	0.0520602	0.213382	0.0701471	0.0393858	0.0174822	0.00266096	0.0515443	0.0736201	0.224359	0.328303	0.157035	0.0308293	0.0189404	0.00649969	0.206339	0.0814804	0.0475769	0.363957	0.425354	0.147812	0.135032	0.00693861	0.102905	0.0371232	0.0150324	0.0606459	0.137727	0.155621	0.0243245	0.0268642	0.08810493	0.04108333	0.0790031	0.157925	0.0654259	0.00267915	0.176088	0.00163637	0.00334703	0.0127064	0.00808992	0.00378181	0.351334	0.0027762	0.0911286	0.0364601	0.00761914	0.354973	10	51.58667	0.06352103	0.46181	0.779865	1.08436	1.67397	0.0958392	0.145513	0.103062	0.440652	0.0940555	0.120879	0.3960564	0.896269
1100	-609.2136	-514.7664	-94.44724	40.1613	4.598918	0.0524761	0.153153	0.281183	0.0458159	0.0972384	0.349639	0.0209407	0.0107329	0.00790808	0.0279521	0.000991067	0.0922787	0.0408407	0.0556677	0.0948084	0.00464431	0.0260442	0.0335145	0.400676	0.0217168	0.0507508	0.174834	0.367447	0.08699	0.0850741	0.000118116	0.0763508	0.0936846	0.00808866	0.00681057	0.082834	0.240176	0.102652	0.0228736	0.0807198	0.00653765	0.0430663	0.0852032	0.0379987	0.00950576	0.16636	0.0326021	0.116309	0.0778483	0.0706263	0.13267	0.00245217	0.150414	0.0742228	0.0977339	0.291107	0.00451376	0.0274571	0.00254951	0.1983	0.0178264	0.0422957	0.36883	0.0565712	0.0064046	0.09773705	0.053368	0.0506592	0.0548632	0.0385058	0.0142734	0.0911439	0.0384352	0.00151879	0.00343675	0.0464918	0.0736835	0.320028	0.156469	0.0825595	0.0219652	0.00596653	0.2714239	7	52.2898	0.04169043	0.484515	0.793668	1.08392	1.63789	0.101869	0.172356	0.0449564	0.294563	0.143889	0.242366	0.3247919	0.8356855
1200	-577.4464	-507.6674	-69.77897	31.46991	4.8791	0.0391814	0.0403282	0.0616093	0.00418472	0.0518172	0.179557	0.00689303	0.00571769	0.0864012	0.00365804	0.0159608	0.012348	0.262456	0.0347024	0.0745807	0.036023	0.032075	0.0209334	0.0408012	0.00541596	0.00675365	0.0528171	0.179774	0.0642683	0.0755264	0.00829149	0.0314279	0.137872	0.00736924	0.00656102	0.0771436	0.112494	0.0375945	0.018479	0.00404142	0.084516	0.0517235	0.0478582	0.0875104	0.016897	0.0125944	0.000682787	0.00552303	0.0884668	0.0854456	0.452796	0.0150943	0.136584	0.310174	0.0553582	0.0493618	0.0326798	0.0411017	0.0244587	0.272039	0.103808	0.168853	0.02979	0.0120621	0.026303	0.0606305	0.0219869	0.0802186	0.154781	0.109622	0.0108972	0.126243	0.0420474	0.0402507	0.00682638	0.043132	0.0630635	0.201721	0.0260868	0.0422266	0.0513079	0.00157635	0.3472044	8	52.4273	0.06988766	0.496978	0.801005	1.08351	1.61851	0.115592	0.0993303	0.0854939	0.242362	0.231585	0.225637	0.3691913	0.9404458
1300	-592.9121	-513.0108	-79.90133	36.17029	2.829964	0.000753924	0.149414	0.0459315	0.00336117	0.0271824	0.406717	0.0250754	0.0612219	0.0282373	0.0174896	0.00106299	0.0235548	0.0812159	0.0802216	5.16064e-05	0.205719	0.0413598	0.335039	0.0261205	0.0263382	0.0184903	0.0543437	0.00155325	0.0299416	0.0702285	0.00178962	0.0534989	0.0687096	0.015293	0.00964916	0.0384764	0.0563434	0.00532083	0.127334	0.144931	0.0524836	0.0969574	0.0173384	0.121534	0.0707718	0.247675	0.154026	0.179342	0.517046	0.0342439	0.13842	0.102456	0.0767611	0.0259057	0.40679	0.116716	0.0141457	0.0901026	0.111396	0.0914932	0.063008	0.0530313	0.027452	0.115417	0.0972765	0.09456062	0.06743385	0.0218314	0.195309	0.0828785	0.0011278	0.0756816	0.0662302	0.00501161	0.00992863	0.0281435	0.0831586	0.195638	0.129709	0.0492827	0.0519703	0.00409877	0.2697332	9	52.60649	0.04583832	0.375664	0.721657	1.08154	1.82114	0.109408	0.174477	0.0627518	0.380104	0.106177	0.167081	0.3371671	0.7999987
1400	-602.0766	-511.4591	-90.61744	35.28431	4.738208	0.0819081	0.0366001	0.00534784	0.0288897	0.128011	0.0419648	0.1095	0.352873	0.022043	0.000800536	0.0316423	0.11023	0.142114	0.015643	0.0995438	0.0477402	0.0195184	0.018315	0.259759	0.0462418	0.0594708	0.0421271	0.000663125	0.00886321	0.218585	0.203049	0.11473	0.145058	0.270868	0.0424055	0.16687	0.0741465	0.0283736	0.0282688	0.137508	0.00780818	0.336109	0.0474106	0.0323264	0.115685	0.0171166	0.0475192	0.163776	0.181161	0.0221205	0.0179218	0.0071288	0.00720772	0.124172	0.0583155	0.0421858	0.0765341	0.0460922	0.0960179	0.227405	0.0820368	0.0219508	0.0984079	0.243643	0.0294096	0.09589592	-0.0148057	0.107569	0.00318711	0.065695	0.00174927	0.182877	0.00307545	0.00936273	0.00565399	0.0895049	0.0448424	0.221727	0.148019	0.0360673	0.0131529	0.0675164	0.5014635	7	51.46882	0.02860595	0.490827	0.797405	1.08373	1.62804	0.151125	0.123507	0.0926734	0.333686	0.116992	0.182016	0.4866578	1.030423
1500	-586.6771	-497.7335	-88.94363	23.69403	3.699423	0.0150263	0.0931421	0.0490595	0.0366928	0.0264339	0.0578841	0.000231677	0.206138	0.0159252	0.00385383	0.00566893	0.0596865	0.0323692	0.000570399	0.157314	0.141926	0.24613	0.0062863	0.20813	0.12091	0.471737	0.447379	0.0156324	0.0219079	0.0657521	0.286627	0.167431	0.00858373	0.01785	0.0399751	0.154192	0.169161	0.0189904	0.199462	0.124156	0.0388695	0.39132	0.0358476	0.0362125	0.00809735	0.164615	0.190296	0.589961	0.311306	0.0270891	0.0286622	0.0372086	0.156893	0.31415	0.0101131	0.0812743	0.210679	0.0787211	0.137738	0.228133	0.129897	0.218395	0.088469	0.0543847	0.0791877	0.1261737	-0.01516688	0.0875347	0.052963	0.0423016	0.0208816	0.144836	0.0118547	0.00858552	0.0380907	0.00972397	0.0156387	0.337341	0.135662	0.0493168	0.039323	0.00594638	0.3690401	7	52.40887	0.07213284	0.437047	0.764128	1.08431	1.71451	0.127521	0.0656403	0.0866516	0.418834	0.0986519	0.202701	0.3538732	1.04286
1600	-591.465	-515.3201	-76.14488	36.60145	3.081529	0.0374246	0.0272466	0.00130537	0.061004	0.0301311	0.00891144	0.14448	0.0790623	0.00397192	0.0119732	0.0108759	0.00345588	0.0811007	0.0675185	0.179818	0.172603	0.0623428	0.0369944	0.0322337	0.0704186	0.287116	0.166491	0.0779785	0.00800088	0.0405288	0.0229709	0.160823	0.201203	0.0179288	0.0584931	0.0863612	0.170849	0.0750571	0.145322	0.0965092	0.0358501	0.0174125	0.088601	0.0125776	0.0364683	0.0542259	0.146201	0.0589262	0.133829	0.152311	0.0337833	0.0100942	0.186484	0.0450405	0.00829953	0.383907	0.0394845	0.104398	0.0139266	0.0844473	0.0550612	0.0274587	0.112483	0.297406	0.0125662	0.1025094	1.837506e-05	0.0441601	0.0762661	0.0309388	0.0473632	0.178833	0.0861181	0.0159863	0.00482693	0.108284	0.0323811	0.185084	0.0589312	0.0754467	0.0341664	0.0212139	0.4744058	9	50.01618	0.03770363	0.395472	0.735944	1.08289	1.78569	0.0978415	0.0864538	0.113302	0.432047	0.139254	0.131102	0.4744242	0.9999613
1700	-592.1907	-503.5169	-88.67382	25.7006	4.501441	0.617904	0.130658	0.138177	0.0610534	0.116625	0.300809	0.0274144	0.026767	0.0127716	0.00533932	0.11055	0.0456635	0.123421	0.185384	0.00647102	0.0614997	0.147714	0.0674484	0.187245	0.0320401	0.0235285	0.10153	0.0433401	0.120488	0.0890236	0.0113903	0.0138196	0.0929311	0.0251288	0.137201	0.0593652	0.0347888	0.214815	0.407733	0.00660788	0.0752947	0.0798267	0.00441864	0.0752964	0.0586855	0.221498	0.143341	0.134424	0.0733103	0.0439223	0.00622314	0.141991	0.349114	0.056902	0.032115	0.00603811	0.00400638	0.383441	0.0288878	0.00261517	0.093856	0.116935	0.148814	0.0448245	0.0499707	0.1114659	0.09049322	0.016563	0.0844483	0.085118	0.000381414	0.0445205	0.0399596	0.0202305	0.00754462	0.0504776	0.0165204	0.414473	0.0425865	0.132779	0.0401597	0.00423815	0.4538684	7	53.47763	0.06162097	0.479953	0.790941	1.08404	1.64506	0.12341	0.106678	0.0779974	0.274085	0.133583	0.284246	0.5443616	0.8337627
1800	-592.1713	-517.1139	-75.05743	31.17063	3.024685	0.142984	0.0890065	0.0528371	0.0248914	0.169106	0.171217	0.00152843	0.00593097	0.415924	0.00313007	0.0737993	0.0306248	0.169309	0.0882209	0.0181954	0.00372266	0.0531749	0.157033	0.0783143	0.0536578	0.0864699	0.0330323	0.101885	0.0148385	0.292486	0.0100627	0.0671825	0.0725567	0.0227271	0.0187343	0.0744967	0.480171	0.086978	0.0386588	0.222224	0.0167227	0.0819609	0.100501	0.161659	0.0269958	0.02465	0.032893	0.0351619	0.0148172	0.0904036	0.294916	0.0210928	0.101353	0.145242	0.138944	0.0346518	0.146301	0.0820477	0.0805039	0.00586064	0.252705	0.0204683	0.000961085	0.0104821	0.0205365	0.1069317	0.0203631	0.0302765	0.118134	0.118309	0.0182351	0.0741668	0.0292811	0.0159346	0.0114993	0.0619751	0.0554366	0.214248	0.0785878	0.10504	0.0617146	0.00716125	0.6608796	8	55.43356	0.04792096	0.391163	0.732886	1.08264	1.79332	0.146548	0.122167	0.0780267	0.304637	0.184821	0.163799	0.6812428	0.9701089
1900	-567.8758	-496.3814	-71.49442	36.40899	2.334691	0.103007	0.0354682	0.332905	0.028094	0.161411	0.0198272	0.0852618	0.0140712	0.0238187	0.0753314	0.189771	0.0290836	0.15494	0.114625	0.00167683	0.0278216	0.0586672	0.0381802	0.149081	0.0102764	0.04066	0.0544796	0.0515031	0.173693	0.00106021	0.00261603	0.151625	0.170303	0.00672734	0.0200327	0.0474138	0.137613	0.00570114	0.142644	0.0215608	0.0189457	0.224259	0.0279031	0.0303796	0.0861167	0.0330236	0.143484	0.00112309	0.108221	0.0401261	0.105856	0.00366514	0.120441	0.0574247	0.0131534	0.0256163	0.0149235	0.0448033	0.0107295	0.067579	0.0219819	0.0464773	0.0538156	0.0701481	0.205797	0.06767501	0.01246349	0.0649296	0.214053	0.0706804	0.00306507	0.0864422	0.0102988	0.0198437	0.00476713	0.0718934	0.0276953	0.236108	0.0739869	0.0830133	0.0316422	0.00158114	0.3212757	7	50.55826	0.05504729	0.330202	0.686459	1.07648	1.90686	0.102671	0.120939	0.10653	0.298067	0.195814	0.175978	0.3337392	0.962655
2000	-609.8087	-501.2223	-108.5864	35.17653	5.281536	0.0985306	0.0858338	0.0469841	0.280166	0.0186043	0.0141917	0.0019485	0.127595	0.034614	0.00173168	0.0103426	0.0889528	0.00495287	0.00170738	0.338486	0.0362545	0.105424	0.0074019	0.00131969	0.339445	0.506079	0.335774	0.0417456	0.088702	0.165319	0.322861	0.0899231	0.122211	0.0232057	0.0308588	0.0680623	1.35114	0.0401976	0.00476141	0.0681584	0.0148337	0.248154	0.0539622	0.324274	0.276436	0.217364	0.263058	0.0755623	0.183119	0.260211	0.00929854	0.0181576	0.207744	0.186941	0.0210821	0.245995	0.0309224	0.0270789	0.472159	0.783609	0.199809	0.0625042	0.0740937	0.242193	0.575821	0.1405298	0.02157986	0.115063	0.124311	0.0272658	0.00178051	0.0919322	0.00998007	0.0250184	0.0253463	0.0774983	0.010649	0.26224	0.111753	0.0773686	0.037124	0.00267066	0.3981247	8	50.61989	0.0691465	0.513366	0.810408	1.08278	1.59345	0.105265	0.0890031	0.0534688	0.398271	0.148432	0.205561	0.4197045	0.9485832
2100	-578.8165	-504.3403	-74.47621	20.97694	3.980933	0.0510486	0.145175	0.0248454	0.00429843	0.212781	0.238645	0.0232019	0.0171684	0.169602	0.0128223	0.0459757	0.0178447	0.0200794	0.0214698	0.269153	0.0522593	0.0158337	0.0795339	0.0682063	0.013182	0.0947872	0.0554126	0.000170017	0.0151754	0.0053006	0.00312561	0.026098	0.115118	0.00576143	0.000707177	0.0381062	0.075197	0.0750591	0.00145835	0.0938985	0.098578	0.0156114	0.0245881	0.0565048	0.0284874	0.0123691	0.0531009	0.0679235	0.0158478	0.0525702	0.138624	0.0700424	0.195396	0.13119	0.412714	0.0364649	0.0887475	0.0492527	0.0546813	0.0492046	0.0809817	0.0157862	0.118564	0.002877	0.0558424	0.0476262	-0.03749579	0.0665605	0.166182	0.047696	0.005413	0.203072	0.0416978	0.0407875	0.0352252	0.0348602	0.0357478	0.130352	0.0927495	0.0586516	0.0388955	0.0021084	0.3751009	10	50.00684	0.03906372	0.453312	0.774547	1.0844	1.68774	0.130675	0.101947	0.0864526	0.336606	0.185597	0.158723	0.3376051	1.111064
