Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-403.2485	-361.5341	-41.71441	8.170656	3.571568	0.084367	0.0224778	0.0350772	0.260812	0.00416832	0.0923519	0.0147976	0.116637	0.170973	0.0265973	0.151771	0.0716618	0.0248169	0.00843588	0.0549461	0.369031	0.00215246	0.204191	0.00845445	0.160805	0.0169033	0.00627981	0.230014	0.252406	0.0296962	0.146243	0.0169454	0.468815	0.0665393	0.0125229	0.163087	0.030917	0.0771323	0.0517238	0.0281552	0.200324	0.0152337	0.0500607	0.0487171	0.180687	0.0587336	0.08912	0.0651015	0.203089	0.0244678	0.106343	0.00311795	0.156117	0.201353	0.00789753	0.221985	0.000170647	0.268279	0.0474179	0.0770694	0.0103806	0.155571	0.00559901	0.401134	0.0108266	0.00571641	0.218631	0.1066029	0.01145418	0.0157665	0.0638293	0.0386762	0.13613	0.0027085	0.0982596	0.0370532	0.00642393	0.088541	0.0117702	0.1602	0.0437122	0.0391563	0.199256	0.058516	0.8018073	14	8.800057	0.1913826	0.429157	0.758956	1.08418	1.72771	0.215382	0.115414	0.18476	0.076958	0.318616	0.0888708	0.8132615	0.9859157
1100	-364.9621	-344.9377	-20.02439	9.629666	6.350725	0.259519	0.0291582	0.0111715	0.17108	0.0887481	0.153721	0.01976	0.020714	0.0136854	0.013509	0.0963703	0.028694	0.107274	0.085177	0.109055	0.0789058	0.0527159	0.00109372	0.0824418	0.0244919	0.0826073	0.134432	0.201346	0.0375528	0.0244988	0.0183441	0.0248739	0.0309333	0.0118894	0.00537227	0.0757612	0.00972097	0.0248086	0.162287	0.0340941	0.210901	0.0608107	0.00203265	0.031068	0.0939802	0.0481762	0.149972	0.0116029	0.0488608	0.0605367	0.248075	0.0701122	0.0333902	0.00103156	0.265911	0.0423131	0.00706808	0.127767	0.0443404	0.00417119	0.00924664	0.0409076	0.00950203	0.380403	0.0341652	0.0415143	0.0184303	0.07114862	0.0833023	0.0961934	0.0183035	0.0164871	0.206203	0.00790486	0.0371269	0.0828994	0.0120005	0.186046	0.00065041	0.182753	0.0045278	0.0369392	0.0330062	0.0789587	0.5790935	15	9.749477	0.1773231	0.55005	0.830501	1.08046	1.53899	0.125447	0.147359	0.312399	0.134754	0.191146	0.0888952	0.6623958	0.8742409
1200	-383.1687	-345.4933	-37.67548	8.655943	3.60389	0.02531	0.0180179	0.0207699	0.258243	0.0926548	0.0335192	0.0475841	0.13856	0.0378322	0.0367863	0.111024	0.0619116	0.127181	0.00754305	0.00427372	0.36135	0.00511058	0.0360647	0.0231638	0.0252978	0.121627	0.208839	0.0351418	0.0166932	0.101972	0.0198736	0.0445827	0.128625	0.091067	0.0475976	0.0359936	0.0382754	0.0193392	0.207559	0.0545562	0.128169	0.0411758	0.00537759	0.0176065	0.124084	0.0223429	0.189844	0.061076	0.0108446	0.0651494	0.0731233	0.000329031	0.103492	0.524268	0.191362	0.0376809	0.174417	0.350941	0.00317654	0.0117536	0.00120274	0.000176255	0.0350194	0.287229	0.206492	0.00642251	0.0113008	0.09915916	0.1527214	0.0749333	0.0295485	0.0125706	0.175708	0.0211805	0.0175426	0.0626091	0.0127968	0.0848776	0.000757217	0.0917314	0.00520832	0.0666242	0.220069	0.123842	0.7420398	10	11.64632	0.2513197	0.431183	0.760292	1.08422	1.7243	0.168855	0.133188	0.274129	0.0462179	0.285016	0.0925937	0.8947611	0.8293161
1300	-387.3042	-340.0605	-47.24374	6.617871	4.938548	0.140484	0.0082515	0.0207662	0.214102	0.108705	0.0114492	0.0173082	0.00315931	0.0144575	0.00570842	0.22964	0.0112677	0.0219921	0.0482518	0.360727	0.0177353	0.11937	0.0745616	0.107159	0.0525294	0.017379	0.110357	0.144139	0.0984836	0.120545	0.227435	0.0505542	0.206366	0.0176078	0.00357915	0.0085521	0.245428	0.295651	0.0910678	0.0445497	0.00939944	0.20291	0.0886983	0.171117	0.132641	0.00516588	0.0901762	0.360286	0.019463	0.104924	0.0724263	0.623642	0.397536	0.0021933	0.0203882	0.0985683	0.579429	0.00541055	0.550698	0.0452435	0.00320812	0.267384	0.0457684	0.0409679	0.203008	0.0119063	0.294272	0.1315081	0.04627601	0.084305	0.0699122	0.10921	0.053939	0.0178747	0.0137357	0.0712444	0.00376455	0.125809	0.0149956	0.119863	0.013876	0.0177391	0.263816	0.0199154	0.7330437	14	9.030101	0.2080108	0.499505	0.802473	1.08341	1.61461	0.15136	0.175732	0.198122	0.0590036	0.24369	0.172092	0.7793197	0.94062
1400	-375.1522	-355.1854	-19.96677	10.21705	3.891146	0.0938946	0.00230007	0.0137525	0.137903	0.0211105	0.00493145	0.016246	0.0407876	0.0163423	0.00252151	0.119266	0.0435377	0.107789	0.0128723	0.00231317	0.374778	0.0458556	0.0812729	0.0825693	0.00058756	0.032513	0.0267253	0.0230751	0.0375103	0.0108528	0.0603905	0.0523321	0.0559328	0.0634228	0.0672508	0.142754	0.218882	0.009398	0.0300057	0.219954	0.0117451	0.0853748	0.0380256	0.0159687	0.187593	0.0690146	0.129886	0.0225509	0.0992813	0.0414284	0.00580363	0.00966482	0.0200788	0.0970645	0.124434	0.130561	0.114917	0.0159512	0.033898	0.00219246	0.109869	0.0707877	0.0124785	0.100526	0.00400418	0.0503192	0.0890914	0.0820128	0.1195591	0.0252702	0.00620367	0.0881389	0.153512	0.0109198	0.0264033	0.114538	0.000630872	0.109343	0.0231327	0.0943673	0.0091249	0.0361269	0.252438	0.0498498	0.5652862	9	10.45344	0.1716436	0.448281	0.771359	1.0844	1.69596	0.147465	0.179592	0.288057	0.0401291	0.173915	0.170842	0.6848454	0.8254217
1500	-389.8365	-344.0885	-45.74809	8.327549	2.925501	0.0290796	0.0304187	0.143507	0.674607	0.0236841	0.0152147	0.0483135	0.0164173	0.010708	0.0364595	0.293582	0.249982	0.0191694	0.00362385	0.0409366	0.17363	0.10546	0.126644	0.0252677	0.0918321	0.0755297	0.0107287	0.107612	0.0311206	0.0167994	0.0868823	0.285834	0.0562379	0.079005	0.00184287	0.00371123	0.061985	0.00650744	0.346447	0.654633	0.0348089	0.0470422	0.000866262	0.21269	0.519523	0.04125	0.161651	0.0586435	0.0410359	0.0269217	0.532438	0.0604664	0.121318	0.21021	0.125641	0.104252	0.00111012	0.0802053	0.066952	0.0784579	0.117303	0.00195436	0.145742	0.258106	0.00447199	0.186922	0.131358	0.1142176	-0.01141296	0.0604469	0.0537187	0.109558	0.0981019	0.0146805	0.0310405	0.192641	0.00689331	0.0469101	0.024645	0.113055	0.0190951	0.105675	0.106711	0.016828	0.8594482	15	9.005096	0.2879039	0.383415	0.727318	1.08212	1.80714	0.135634	0.180947	0.270097	0.0465955	0.252104	0.114623	0.8480352	1.013458
1600	-351.7476	-356.2517	4.504084	9.541244	4.454106	0.00346549	0.0147345	0.0101312	0.0618835	0.00742484	0.0805158	0.00710582	0.0680516	0.0323654	0.00120428	0.0926003	0.023809	0.0183324	0.012819	0.118919	0.0326198	0.0707988	0.0818402	0.1093	0.0372273	0.010687	0.0455532	0.044708	0.015236	0.0930091	0.0365874	0.0157907	0.111639	0.0235883	0.00737283	0.015592	0.00608928	0.0322692	0.0643269	0.00968791	0.00409857	0.0301668	0.0119711	0.0462403	0.0390686	0.00491518	0.0626472	0.000724303	0.038324	0.0877268	0.0436084	0.0637305	0.00107179	0.252361	0.0303012	0.0558902	0.034625	0.00738261	0.017472	0.020745	0.0584245	0.0262747	0.017982	0.157019	0.018231	0.116701	0.000718188	0.0416677	-0.01045573	0.0630945	0.00417278	0.0333685	0.0954102	0.0114046	0.109657	0.105775	0.00527881	0.132651	0.00352855	0.17046	0.0373038	0.0498659	0.0966319	0.0813978	0.8338399	8	10.56701	0.1170264	0.477693	0.789581	1.0841	1.64863	0.227751	0.14496	0.172656	0.152857	0.158605	0.143172	0.8233842	1.012698
1700	-383.1256	-346.3235	-36.80202	7.660552	4.422271	0.0923599	0.0993029	0.140928	0.188617	0.108479	0.0269038	0.03677	0.0152034	0.0238175	0.0100511	0.2754	0.0171623	0.0863901	0.000294718	0.198435	0.34929	0.0233428	0.0778587	0.00469169	0.0165115	0.00514396	0.08428	0.184577	0.00642624	0.0285959	0.0743288	0.0186108	0.0524747	0.0145103	0.14388	0.0218081	0.00226632	0.0469771	0.417409	0.261119	0.0114532	0.0724004	0.00803748	0.240875	0.195612	0.0435529	0.183669	0.0550652	0.0880874	0.0443306	0.334748	0.0423105	0.0113046	0.234103	0.217571	0.234523	0.000566109	0.0222384	0.0284007	0.287938	0.140363	0.064412	0.0302592	0.0744855	0.0220397	0.0326332	0.0179999	0.08646009	0.07320902	0.0143418	0.0447354	0.0703471	0.119772	0.0723371	0.0347963	0.125752	0.00515368	0.0377418	0.0161257	0.160753	0.00322875	0.0985582	0.162944	0.0334123	0.5220052	14	8.306843	0.2856289	0.476155	0.788653	1.08413	1.65106	0.162987	0.232371	0.207641	0.104491	0.17191	0.1206	0.5952142	0.8770039
1800	-368.023	-352.7673	-15.25565	7.571308	2.080685	0.0361371	0.0143379	0.000793344	0.256539	0.0307523	0.162075	0.0479077	0.0702622	0.000674394	0.0132853	0.067894	0.000631061	0.0815137	0.0375065	0.0101133	0.245357	0.0171898	0.0125504	0.0542956	0.0604591	0.0160328	0.0207046	0.011426	0.017114	0.0217153	0.016827	0.0400944	0.171218	0.0143923	0.00871247	0.0147278	0.249794	0.00359118	0.178009	0.166328	0.121345	0.00839703	0.0121792	0.0119978	0.28889	0.002158	0.0425999	0.0481752	0.0793918	0.081224	0.0866546	0.102221	0.0116524	0.0206588	0.141511	0.00909316	0.0153645	0.107948	0.00583313	0.116321	0.306677	0.0455162	0.00279466	0.329414	0.0364837	0.211842	0.013422	0.07646159	0.01648144	0.0741411	0.0488197	0.0491362	0.157566	0.0835158	0.0309761	0.013121	0.0290672	0.120331	0.0308767	0.093402	0.0446056	0.0520609	0.165322	0.00705936	0.8260252	13	8.677659	0.2267207	0.30272	0.663328	1.07188	1.96207	0.120104	0.137324	0.313299	0.108572	0.189697	0.131004	0.8425067	0.9804376
1900	-395.1261	-349.7976	-45.32848	8.509376	3.077279	0.0515402	0.0612053	0.00120751	0.184487	0.19278	0.03521	0.117193	0.00724375	0.0154794	0.0400109	0.202942	0.026976	0.0582723	0.0382744	0.144653	0.116966	0.296425	0.139483	0.0610955	0.0854961	0.0121205	0.026931	0.158913	0.0548855	0.0217101	0.158564	0.0691298	0.0705759	0.00099234	0.00911038	0.0417445	0.170159	0.121193	0.101984	0.343881	0.12407	0.00470163	0.0535984	0.0616071	0.0898396	0.0500051	0.0224486	0.0990765	0.0876018	0.200741	0.0834041	0.0316571	0.00808071	0.198623	0.131533	0.182343	0.00457833	0.00234697	0.0072395	0.0320008	0.488315	0.0670187	0.0126521	0.379367	0.00584826	0.624714	0.00706804	0.1043266	0.1502519	0.0616631	0.0862413	0.0388492	0.124768	0.0371254	0.0182634	0.0510985	0.0549532	0.0582056	0.026757	0.225219	0.0148737	0.00985	0.132869	0.0592638	0.4514428	15	8.95883	0.2361556	0.395153	0.735719	1.08287	1.78626	0.134297	0.204518	0.276776	0.108313	0.191396	0.0847005	0.6016947	0.7502855
2000	-361.344	-360.1077	-1.236259	11.60323	4.015354	0.261516	0.0221326	0.0276837	0.0284661	0.0325489	0.0116052	0.082745	0.00422251	0.0157752	0.13376	0.0831711	0.0902359	0.0208398	0.00237612	0.00668974	0.057631	0.0112672	0.00508616	0.00630555	0.0634134	0.0209634	0.0338489	0.0293989	0.000708284	0.0941143	0.0069101	0.00877517	0.0109376	0.0859002	0.0308709	0.0102502	0.0154168	0.0516584	0.0572019	0.0590495	0.213479	0.0162692	0.0413883	0.00497955	0.0514836	0.00684312	0.0249476	0.020552	0.0149827	0.0168909	0.0133514	0.0545461	0.0942206	0.0447809	0.0369325	0.0556997	0.0570815	0.0034223	0.226448	0.0148052	0.000226308	0.00421315	0.0425655	0.0249922	0.0157268	0.00825837	0.0450537	0.04377008	0.2167003	0.0440646	0.0246431	0.0165004	0.0596223	0.0489365	0.0615888	0.0987546	0.00285744	0.11244	0.0867543	0.191508	0.0162392	0.0839746	0.095021	0.0570946	0.7598038	12	12.17426	0.161367	0.455204	0.775738	1.0844	1.68466	0.117892	0.163365	0.214066	0.0828918	0.2108	0.210985	0.9765041	0.7780857
2100	-418.7683	-355.9986	-62.76969	8.459623	4.126491	0.172668	0.0255466	0.0219369	0.00978134	0.0564764	0.175726	0.0977875	0.0902948	0.056471	0.0576726	0.0996993	0.00795052	0.000244811	0.0796712	0.0782799	0.00927394	0.0350429	0.0174478	0.0484851	0.000228735	0.185157	0.515466	0.207923	0.00985275	0.04909	0.132578	0.75098	0.244842	0.175066	0.0406578	0.09698	0.00655575	0.296114	0.0217678	0.0578468	0.285872	0.259537	0.222244	0.041225	0.0742606	0.0449701	0.410825	0.233444	0.0487705	0.111822	0.0127534	0.153078	0.195307	0.0982437	0.131355	0.0651303	0.706725	0.0982756	0.157626	0.100482	0.0382915	0.00959371	0.00200135	0.141563	0.114333	0.19593	0.763273	0.1496457	0.1519791	0.0884385	0.103273	0.101977	0.0648904	0.0252055	0.0257114	0.0691294	0.00684829	0.0893731	0.0162479	0.195758	0.00180992	0.00187753	0.0603941	0.149067	0.6421284	15	9.645769	0.2274154	0.461179	0.779473	1.08436	1.67499	0.121971	0.149342	0.31161	0.0933716	0.228282	0.0954234	0.7941075	0.8086165
